<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
06/02/19,000000,2735.0500000,2738.0800000,2724.1500000,2731.6100000,18910
07/02/19,000000,2717.5300000,2719.3200000,2687.2600000,2706.0500000,20092
08/02/19,000000,2692.3600000,2708.0700000,2681.8300000,2707.8800000,19446
11/02/19,000000,2712.4000000,2718.0500000,2703.7900000,2709.8000000,18619
12/02/19,000000,2722.6100000,2748.1900000,2722.6100000,2744.7300000,18551
13/02/19,000000,2750.3000000,2761.8500000,2748.6300000,2753.0300000,18708
14/02/19,000000,2743.5000000,2757.9000000,2731.2300000,2745.7300000,19065
15/02/19,000000,2760.2400000,2775.6600000,2760.2400000,2775.6000000,18700
19/02/19,000000,2769.2800000,2787.3300000,2767.2900000,2779.7600000,16746
20/02/19,000000,2779.0500000,2789.8800000,2774.0600000,2784.7000000,18888
21/02/19,000000,2780.2400000,2781.5800000,2764.5500000,2774.8800000,18625
22/02/19,000000,2780.6700000,2794.1900000,2779.1100000,2792.6700000,18332
25/02/19,000000,2805.8000000,2813.4900000,2794.9900000,2796.1100000,18495
26/02/19,000000,2792.3600000,2803.1200000,2789.4700000,2793.9000000,18077
27/02/19,000000,2787.5000000,2795.7600000,2775.1300000,2792.3800000,16807
28/02/19,000000,2788.1100000,2793.7300000,2782.5100000,2784.4900000,18377
01/03/19,000000,2798.2200000,2808.0200000,2787.3800000,2803.6900000,21775
04/03/19,000000,2814.3700000,2816.8800000,2767.6600000,2792.8100000,23225
05/03/19,000000,2794.4100000,2796.4400000,2782.9700000,2789.6500000,21961
06/03/19,000000,2790.2700000,2790.2700000,2768.6900000,2771.4500000,22480
07/03/19,000000,2766.5300000,2767.2500000,2739.0900000,2748.9300000,22953
08/03/19,000000,2730.7900000,2744.1300000,2722.2700000,2743.0700000,22480
11/03/19,000000,2747.6100000,2784.0000000,2747.6100000,2783.3000000,18775
12/03/19,000000,2787.3400000,2798.3200000,2786.7300000,2791.5200000,21942
13/03/19,000000,2799.7800000,2821.1300000,2799.7800000,2810.9200000,19583
14/03/19,000000,2810.3800000,2815.0000000,2803.4600000,2808.4800000,19574
15/03/19,000000,2810.7900000,2830.7300000,2810.7900000,2822.4800000,20417
18/03/19,000000,2822.6100000,2835.4100000,2821.9900000,2832.9400000,21784
19/03/19,000000,2840.7600000,2852.4200000,2823.2700000,2832.5700000,22338
20/03/19,000000,2831.3400000,2843.5400000,2812.5400000,2824.2300000,22978
21/03/19,000000,2819.7200000,2860.3100000,2817.3800000,2854.8800000,22856
22/03/19,000000,2844.5200000,2846.1600000,2800.4700000,2800.7100000,23963
25/03/19,000000,2796.0100000,2809.7900000,2785.0200000,2798.3600000,23765
26/03/19,000000,2812.6600000,2829.8700000,2803.9900000,2818.4600000,23137
27/03/19,000000,2819.7200000,2825.5600000,2787.7200000,2805.3700000,23466
28/03/19,000000,2809.4000000,2819.7100000,2798.7700000,2815.4400000,22139
29/03/19,000000,2828.2700000,2836.0300000,2819.2300000,2834.4000000,21836
01/04/19,000000,2848.6300000,2869.4000000,2848.6300000,2867.1900000,20004
02/04/19,000000,2868.2400000,2872.9000000,2858.7500000,2867.2400000,21610
03/04/19,000000,2876.0900000,2885.1800000,2865.1700000,2873.4000000,17175
04/04/19,000000,2873.9900000,2881.2800000,2867.1400000,2879.3900000,22070
05/04/19,000000,2884.1600000,2893.2400000,2882.9900000,2892.7400000,21152
